nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
MEZCLA DE FIGURAS CONFITADAS UNICORN 100 GRS,Confiteras coloridas de unicornio en un delicioso mezcla para agregar un toque mágico a tus recetas y postres.,15.0,Decoracion,Sprinkles,HGI00043,HGI00043,50161800,True,False,False
CARAMELO BASTON,Caramelo Baston: crocantes y cremosos caramelos envueltos en un delicioso bastón de masa suave.,25.0,Decoracion,Sprinkles,400000486529,400000486529,50161800,True,False,False
KIT CARAMELO CASITA DE JEGIBRE,"Kit caramele con casa de jugibe, una delicia de repostería para decorar y disfrutar de tus postres y festividades.",70.0,Decoracion,Sprinkles,HG0060,HG0060,50161800,True,False,False
SET DE UTENSILIOS PARA HORNEAR C/15 PZAS,"Set de utensilios para hornear de alta calidad, ideales para hornear c/15 placas, duraderos y fáciles de limpiar.",560.0,Accesorios,Utensilios,70896098221,070896098221,52151900,True,False,False
KIT 6 PZA PARA GALLETAS NIÑOS,"Kit de 6 piezas para galletas de niños, ideal para la hora del desayuno y el entremedio escolar.",510.0,Accesorios,Utensilios,16346501064,016346501064,52151600,True,False,False
DELUX CHEF SET,"Equipo culinario profesional con utensilios de alta calidad, ideales para chefs y cocineros amantes.",350.0,Accesorios,Utensilios,RJUY43846,RJUY43846,52151600,True,False,False
SET CHEF MUFFIN,"Muffins personalizables para chefs, perfectos para eventos y presentaciones, con diseño customizable y calidad superior en materiales seguros.",440.0,Accesorios,Utensilios,TJAP41588,TJAP41588,52151600,True,False,False
PALO MADERA 45CM 10PZ,"Palos maderados de 45cm, perfectos para el hogar y la cocina, ideal para mezclar y servir tus delicias culinarias. (10 unidades)",15.0,Accesorios,Utensilios,HGH00012,HGH00012,52151706,True,False,False
KIT CHEF ROSA,Kit Chef Rosa: utensilios de cocina de alta calidad y durabilidad para la preparación perfecta de platos culinarios.,520.0,Accesorios,Utensilios,X002SPP9V1,X002SPP9V1,52151600,True,False,False
KIT CHEF AZUL,"Kit Chef Azul, utensilios de alta calidad para cocina, con diseño elegante y materiales resistentes al calor.",520.0,Accesorios,Utensilios,X002SPSOKJ,X002SPSOKJ,52151600,True,False,False
MOLDE CORAZON ACETATO,"Molde corazón de acétato, ideal para hornear bizcochitos y pasteles, facilita la forma perfecta del corazón con cada corte.",50.0,Moldes,Utensilios,HGH00006,000695317669 334,52151907,True,False,False
"MOLDE PALETA ""POPS"" FLOR (4 CAV)","Molde de repostería en forma de paleta con flores, ideal para moldear helados y cremas con un toque floral.",141.0,Moldes,Utensilios,M21050539,070896405395,52151907,True,False,False
"PALILLO "" GOLF"" 15 cm (50 pzas)","Palillo de golf de silicona, de 15 cm de largo y 0,5 mm de diámetro, para comer helado perfecto.",32.0,Herramientas,Utensilios,4-0709,7501553407091,60111410,True,False,False
ESPOLVOREADOR C/ ASA,"""Escolle con facilidad los espolvoreadores en la cuchera, manteniendo tu cocina organizada y limpia.""",60.0,Herramientas,Utensilios,URV-002,7501553797896,52151600,True,False,False
CHAROLA P/PASTEL DORADA (15x30 cm),"Charola pastel dorada, decorada con motivos geométricos y colores vibrantes, ideal para decorar mesas y centros de mesa.",45.0,Moldes,Charolas,18008020,8011248000471,24112500,True,False,False
CHAROLA P/PASTEL DORADA (15x40 cm),"""Charola pastel dorada, decorativa en madera con diseño geométrico y detalles metálicos, perfecta para cualquier escritorio.""",55.0,Moldes,Charolas,18008040,8011248000518,24112500,True,False,False
REGLA DE PLAST P/ REPOSTERIA,"Utensilio de plástico para reglas precisas en la cocina, ideal para recetas y decoración de postres.",30.0,Herramientas,Utensilios,815,7501553797797,52151600,True,False,False
MOLDE ACETATO BARRA CHOCOLATE,"Molde acético barra chocolate, ideal para moldear bocadillos y postres deliciosos con un toque de sabor intenso y versátil.",40.0,Moldes,Utensilios,HGH00001,000695317668 840,52151907,True,False,False
DOSIFICADOR PARA CREMAS Y CHOCOLATE,"""Controla la precisión en tus creaciones culinarias con nuestro dosificador para cremas y chocolate, ideal para profesionales y amantes.""",112.0,Herramientas,Utensilios,700818123020,7008181260 20,52151600,True,False,False
MOLDE ESFERA PLASTICO CON IMANES 14CM,"Molde esfera plástico con imanes, perfecto para decorar postres y crear formas geométricas en masa y glaseado. 14cm de diámetro.",420.0,Moldes,Utensilios,700892504025,7008925040 25,52151600,True,False,False
MOLDE ESFERA PLASTICO 14CM,Utilidad práctica en la cocina con molde esfera plástico de 14cm para crear formas de repostería uniformes y precisas.,499.0,Moldes,Utensilios,12504037,12504037,52151600,True,False,False
SEPARADOR DE CLARAS KSA,"""Separador de claras KSA, utensilio práctico y eficiente para la preparación perfecta de recetas de repostería.""",20.0,Herramientas,Utensilios,1530448,1530448,52151629,True,False,False
PALITO MADERA  10PZ CON PUNTA,"""Palitos madera de alta calidad, 10 unidades por paquete, con punta para disfrutar de tus dulces favoritos"".",12.0,Herramientas,Utensilios,HGH00011,7503028444182,52151706,True,False,False
SET CORTADOR GALLETAS 6PZ ROJO,"Cortador de galletas personalizable con 6 tamaños diferentes, perfecto para cualquier repostería o evento especial.",44.0,Herramientas,Cortadores,791860066359,791860066359,80141600,True,False,False
COLADOR CROMADO 12 CM MANGO DE PLASTICO MORADO,"Colador cromado de mango de plástico morado, ideal para batir y mezclar con precisión en la cocina.",44.0,Herramientas,Utensilios,1359797,5550220060124,52151604,True,False,False
COLADOR CROMADO 14 CM MANGO DE PLASTICO NARANJA,"Utensilio de plástico cromado de mango mango y narajosa, ideal para colar frutas frescas con un toque elegante.",54.0,Herramientas,Utensilios,1359798,5550220060148,52151604,True,False,False
COLADOR CROMADO 16 CM MANGO DE PLASTICO VERDE,"Utensilios de cocina colador cromado de plástico verde, perfecto para preparar recetas con mango fresco y saludable.",64.0,Herramientas,Utensilios,1359799,5550220060162,52151604,True,False,False
COLADOR CROMADO 18 CM MANGO DE PLASTICO AMARILLO,"Utensilios cromados amarillos, perfectos para colar y servir frutas frescas, de 18 cm con mango de plástico resistente.",74.0,Herramientas,Utensilios,1359800,5550220060186,52151604,True,False,False
COLADOR CROMADO 20 CM MANGO DE PLASTICO ROJO,"Utensilio cromado de mango de plástico rojo, perfecto para colar y preparar frutas y bebidas frescas con estilo.",84.0,Herramientas,Utensilios,1359801,5550220060209,52151604,True,False,False
PALITOS PALETA BCO 10PZ,"""Palitos de choclo BCO 10pz, ideales para agregar sabor y diversión a tus comidas familiares y sociales.""",14.0,Herramientas,Utensilios,HG03419,HG03419,13102000,True,False,False
SET CHEF DINOSAURIO,"""Utensilios del chef dinosaurio: tazones, cuchara y tenedor en forma de dinosaurio, perfectos para la fiesta infantil.""",370.0,Herramientas,Utensilios,AOLT39591,AOLT39591,52151600,True,False,False
PALITO PLANO MADERA 20PZ,"Disfruta de tus postres con palitos planos y duraderos, ideales para servir en partidos y reuniones familiares.",15.0,Herramientas,Utensilios,HGH00013,HGH00013,11122000,True,False,False
PALITO PLANO GDE MADERA,"Utensilio de repostería en palito plano y durable hecho de madera natural, perfecto para presentaciones y decoración.",16.0,Herramientas,Utensilios,HGH00014,7503028444168,42181501,True,False,False
MARTILLO MADERA,"""Utensilio multifuncional con mango madera y cabeza de martillo, ideal para cocinar y preparar comidas en cualquier momento.""",15.0,Herramientas,Utensilios,HG000050,HG000050,50161800,True,False,False
JGO HERRAMIENTAS TALLADO PARA FRUTA 3 pz,"Herramientas de tallado para fruta, con cuchillas afiladas y duraderas, ideal para preparar snacks saludables y deliciosos.",145.0,Herramientas,Utensilios,OTS000162,4895217111436,48101800,True,False,False
HILO PARA COCINAR 1M,"""Utensilo de hilado de masa de 1m, ideal para cocinar y decorar panes y otros productos reposteros.""",6.0,Herramientas,Utensilios,80988808089,80988808089,11151700,True,False,False
BANDERILLA 25 CM MARTIN 100 PIEZAS,"Martín 100 piezas de banderillas de repostería, ideales para decorar y presentar tus postres y dulces.",50.0,Herramientas,Utensilios,7503028444021,7503028444021,50161800,True,False,False
AEROGRAFO INALAMBRICO,"Utensilio innovador y silencioso para preparar pasteles y tortas sin ruido, ideal para hornos inalambricos y chefs precisos.",2400.0,Herramientas,Utensilios,4895217106500,4895217106500,31211914,True,False,False
PINZAS SANTA,"Utensilios útiles para decorar y adornar la Navidad, diseñados especialmente para pinzas de hielo en forma de Santa Claus.",120.0,Herramientas,Utensilios,067742991584,067742991584,52151611,True,False,False
JGO UTENSILIOS P/CHOCOLATE 3 PZ,"Utensilios de chocolate para preparar deliciosas golosinas en casa, 3 piezas en un pack divertido y práctico.",37.0,Herramientas,Utensilios,TOL00000090,4897080491233,52151625,True,False,False
BANDERILLA 30 CM MARTIN 100 PIEZAS,"Banderilla de martin para caramelización, ideal para recetas y decoraciones, 30 cm, 100 piezas.",55.0,Herramientas,Utensilios,7503028444038,7503028444038,50161800,True,False,False
BANDERILLA 15 CM MARTIN 100 PIEZAS,"Martín Banderilla de 15 cm, para ensartar con precisión y seguridad en frutas y verduras.",40.0,Herramientas,Utensilios,7503028444014,7503028444014,50161800,True,False,False
APLICADOR CON DUYAS,Aplicador con dos punteras para aplicar glases y decoraciones en panes y pasteles de manera precisa y fácil.,50.0,Herramientas,Utensilios,666661680450,666661680450,52151622,True,False,False
CERNIDOR 250GR ACERO,"""Descubre el acero de alta calidad Cernidor, ideal para utensilios y repostería, resistente y duradero en 250g.""",85.0,Herramientas,Utensilios,666661680152,666661680152,52151600,True,False,False
PISTOLA PARA BETUN,"""Utensilio práctico para aplicar betún, con caña fina y punta redondeada, ideal para artistas, maquetas y reparaciones.""",50.0,Herramientas,Utensilios,666661681939,666661681939,52151622,True,False,False
BANDERILLA 20 CM MARTIN 100 PIEZAS,"Banderillas de martillo con 100 piezas, ideales para decoraciones y fiestas, de alta calidad y resistencia.",45.0,Herramientas,Utensilios,7503028444328,7503028444328,50161800,True,False,False
BROCHA REPOSTERIA  G,"Utensilio de alta calidad para disfrutar de tus deliciosas reposterías, diseñado especialmente para la brocha perfecta.",60.0,Herramientas,Utensilios,666661686559,666661686559,52151608,True,False,False
BROCHA REPOSTERIA  CH,"Utensilio elegante y funcional para servir postres y dulces, con brocha suave y acabado satinado de alta calidad.",45.0,Herramientas,Utensilios,666661686558,666661686558,52151608,True,False,False
"PALILLO ""GOLF"" 20 cm (50 pzas)","Utensillo de repostería para decorar pastelerías, heladerías y eventos con forma de bolas que recuerdan a un balón de golf.",38.0,Herramientas,Utensilios,4-0710,7501553407108,60111410,True,False,False
PALILLO BAMBU  20 cm 20PZ,"""Utensilios decorativos de bambú, 20 cm de largo, perfectos para eventos y fiestas, 20 unidades por paquete.""",30.0,Herramientas,Utensilios,7501553407110,7501553407110,60111410,True,False,False
PALITOS PALETA BLANCO 20PZ,"Buenas salsas y guarniciones en un palito: Palitos paleta blanca de 20 unidades, perfectos para servir tus platos favoritos.",22.0,Herramientas,Utensilios,HG03420,HG03420,13102000,True,False,False
PALITO PAPEL 10CM 10PZ,"""Palitos de papel de 10cm, de 10 unidades, ideales para decorar eventos y fiestas con facilidad y economía.""",10.0,Herramientas,Utensilios,7502269164580,7502269164580,14101500,True,False,False
BATIDOR CAFFE,"Disfruta perfectamente tu café con el Batidor Café, ideal para mezclar y servir deliciosos refrescos y bebidas calientes.",65.0,Herramientas,Utensilios,666661680622,666661680622,14101500,True,False,False
ATOMIZADOR BOLSILLO,"""Mezcla y atomiza leche, chocolate o crema sin esfuerzo con este utensilio innovador y práctico.""",20.0,Herramientas,Utensilios,HG2308,HG2308,52152002,True,False,False
SELLADORA MANUAL,manual selladora: herramienta práctica y fácil de usar para unir piezas de repostería con precisión y seguridad.,160.0,Herramientas,Utensilios,DTEM242,DTEM242,50192300,True,False,False
MINI VASO ACRILICO 10PZ,"Mini vasos acrílicos de 10 cm, resistentes y fáciles de limpiar, ideales para beber a cualquier momento.",80.0,Herramientas,Utensilios,7502243493845,7502243493845,48101800,True,False,False
ESPOLVOREADOR PLASTICO,"""Espolvoreador plástico: fácil y rápido, ideal para aderezar comidas, perfecto en la cocina y en los eventos.""",90.0,Herramientas,Utensilios,TOL00000099,4897080491356,52151610,True,False,False
CERNIDOR 10.6X9.5CM ACERO INOX,"""Utensilios de alta calidad de acero inoxidable, resistente y duradero para un uso extendido en la cocina.""",189.0,Herramientas,Utensilios,18124001,902218124001,52151600,True,False,False
MINI CAKE TOPPER 10PZ,"Mini cake toppers de 10 piezas, decoraciones divertidas y personalizables para tus cupcakes y tortas.",95.0,Decoracion,Cake topper,HGACR0014,HGACR0014,60111410,True,False,False
BANDERILLAS BAMBU 12CM,"""Banderillas bamboos de 12cm, ideales para decorar y agregar un toque exótico a tus recetas de repostería.""",40.0,Herramientas,Utensilios,764784015376,764784015376,60122201,True,False,False
BANDERILLAS BAMBU 15CM,"""Utensilio de cocina y decoración, banderas de bambú de 15cm con textura interesante y acabado natural.""",45.0,Herramientas,Utensilios,764784015406,764784015406,60122201,True,False,False
ARAVEN VASO DEGUSTACION TRANSPARENTE PQ/6 PZ,"""Vaso transparente para degustaciones, perfecto para servir vinos, cervezas y cócteles, ideal para eventos y bares.""",95.0,Herramientas,Utensilios,ARA91760,8411777917606,48101800,True,False,False
ARAVEN CUCHARILLA II RET 100UD TRANSPARENTE,"Cucharilla de alta calidad para repostería y presentaciones, con mango ergonómico y funda transparente resistente.",170.0,Herramientas,Utensilios,ARA91770,ARA91770,48101902,True,False,False
ARAVEN CUCHARILLA II RET 25UD TRANSPARENTE,"""Cucharilla de cocina transparente, resistente y fácil de limpiar, ideal para preparar alimentos con frescura y seguridad.""",45.0,Herramientas,Utensilios,HGARA91770,HGARA91770,48101902,True,False,False
ARAVEN VASO DEGUSTACION NATURAL 5CL PQ/5 0 PZ,"Vaso de degustación natural para vinos y licores, diseñado específicamente para la apreciación de sabores finos.",446.0,Herramientas,Utensilios,ARA91735,8411777917354,48101903,True,False,False
ARAVEN VASO DEGUSTACION NATURAL 10 PZ,"Descubre el sabor natural con los vasos Degustación Araven, ideales para experimentar y apreciar los mejores sabores.",100.0,Herramientas,Utensilios,HGARA91735,HGARA91735,48101903,True,False,False
ARAVEN VASO DEGUSTACION 9CL NATURAL PQ/50PZS,"Vaso degustación natural de 9cl para presentar tus creaciones culinarias, diseñado para utensilios de repostería y decoración.",463.0,Herramientas,Utensilios,ARA91736,8411777917361,48101903,True,False,False
ARAVEN VASO DEGUSTACION 9CL NATURAL 10PZS,"Vaso degustación de 9cl en vidrio natural, ideal para disfrutar de vinos y bebidas especializadas de 10 piezas.",110.0,Herramientas,Utensilios,HGARA91736,HGARA91736,48101903,True,False,False
MOLDE PALETA CONEJO,"Molde con forma de conejo, hecho de silicona flexible y duradera, perfecto para hornear pastelitos y reposterías.",35.0,Moldes,Silicon,6958037097460,6958037097460,53102001,True,False,False
PALITOS PALETA ACRILICO BLANCO,"""Utensilios de coccina de calidad, palitos acrílicos blancos para cocinar y servir, duraderos y fáciles de limpiar.""",50.0,Herramientas,Utensilios,HGACR0011,HGACR0011,60111410,True,False,False
PALITOS PALETA ACRILICO ROJO,"""Utensilio de cocina en forma de palito acrílico rojo, ideal para mezclar y decorar, disponible en diferentes tamaños.""",50.0,Herramientas,Utensilios,HGACR0012,HGACR0012,60111410,True,False,False
MINI CAKE TOPPER 5PZ,Decorador de pastel miniaturas con 5 figuras de personajes divertidos para adornar tu pastel y hacerlo especial.,50.0,Decoracion,Cake topper,HGACR0013,HGACR0013,60111410,True,False,False
PELADOR ARUGULA/MERENGUE PP-120AV,"Utensilio para pelar hojas de arugula sin deshacer el merengue, ideal para artesanos y chefs profesionales.",110.0,Herramientas,Utensilios,102-040-01 1,838485010463,52151609,True,False,False
PELADOR DE MANO,"""Facilita la limpieza del azúcar y harina con un pelador de mano fácil de usar y duradero.""",110.0,Herramientas,Utensilios,102-041-03 7,838485010470,52151609,True,False,False
"SET M P/CAKE POP DONA, CORAZON & PANQU","Estilo de donas con formas divertidas y sabrosas, perfectas para acompañar a cualquier café o momento especial.",115.0,Herramientas,Utensilios,4-0398,750155343988,52151907,True,False,False
ACUARELA PASCUA,"""Utensilo decorativo para la Pascua, con forma de acuarela que agrega un toque creativo a tus platos y presentaciones.""",15.0,Herramientas,Utensilios,10425,10425,12171504,True,False,False
PALITOS PALETA BLANCO 10cm 50PZ,"Palitos paleta blanca de 10cm, para servir helado, postres y más, en paquete de 50 unidades.",35.0,Herramientas,Utensilios,7502269164583,7502269164583,14101500,True,False,False
PALITOS PALETA BLANCO 15cm 50PZ,"""Utensilios reutilizables, palitos de madera paleta blanca, 15cm de largo, ideal para restaurantes y eventos con 50 unidades.""",45.0,Herramientas,Utensilios,7502269194511,7502269194511,14101500,True,False,False
ARAVEN CUCHARILLA DEGUSTACION NAT 25PZ,"Cucharilla degustación para viñedos, perfecta para saborear vinos y disfrutar de la experiencia vinícola en casa. 25 piezas.",460.0,Herramientas,Utensilios,ARA91739,ARA91739,48101902,True,False,False
ARAVEN CUCHARILLA DEGUSTACION NAT 250PZ,"""Set de cucharillas de degustación de alta calidad para servir y disfrutar tus platos culinarios con precisión y estilo.""",45.0,Herramientas,Utensilios,ARA91740,ARA91740,48101902,True,False,False
"TABLECRAFT WOOD MUDDELER 8""","""Muddeles para movernos con facilidad en la cocina, de alta calidad y resistente a la corrosión, tablecraft 8"".",170.0,Herramientas,Utensilios,TAB4256,TAB4256,48101902,True,False,False
JGO PARA DECORAR ALIMENTOS 3PZS,"Decoración de alimentos con figuras coloridas y divertidas, perfecta para agregar un toque festivo a tus platos y presentaciones.",35.0,Herramientas,Utensilios,5-5027,5-5027,48101800,True,False,False
VASO POSTRE 50 PZ ALEGRIA,"Postres individuales de gran variedad, decorados con festa y alegria para cualquier ocasión especial, 50 unidades por pack.",100.0,Herramientas,Utensilios,4-1596,7501553415967,48101800,True,False,False
JGO M PLAST 3D NAVIDAD 4PZ,"Kit de utensilios de Navidad 3D, plástico, para 4 personas, con decoración festiva y uso práctico.",80.0,Herramientas,Utensilios,TOL00000080,4897080491134,52151907,True,False,False
BROCHA ESPATULA 2PZ REPOSTERIA,"Utensillo perfecto para cualquier reposteria, ideal para mezclar y servir con precisión con la espátula de 2 tamaños.",100.0,Herramientas,Utensilios,666661688002,666661688002,52151608,True,False,False
CORTADOR ARBOL NAVIDAD 10PZ,Utensilio navideño con forma de corte de árbol para decorar tus festividades y agregar un toque especial a tu hogar.,220.0,Herramientas,Utensilios,725424,195158008470,52151622,True,False,False
MOLDE LETRAS ROSA MINUSCULA,"Molde de letras rosa minúscula, ideal para decorar postres y dulces con un toque femenino delicado y elegante.",80.0,Moldes,Utensilios,666661682608,666661682608,52151622,True,False,False
CORTADOR FONDANT GRECA S740,"Utensilio ideal para cortar fondant de alta calidad, diseñado específicamente para la industria repostería.",50.0,Herramientas,Utensilios,666661686279,666661686279,52151622,True,False,False
PORTA DUYAS,"Disfruta de tus dulces momentos con nuestro Porta Duyas, ideal para llevar tus delicias en cualquier lugar.",80.0,Herramientas,Utensilios,HGDUY01,HGDUY01,48101800,True,False,False
CORTADOR FONDANT GRECA,"Utensilio para cortar fondant greca, ideal para decoraciones y figuras de boda con un acabado perfecto y preciso.",50.0,Herramientas,Utensilios,666661686278,666661686278,52151622,True,False,False
JGO MOLDE P/BUÑUELO FLOR HOJA ESTRELLA 5PZAS,"Molde para buñuelo flor hoja estrella, fácil de usar y limpiar, ideal para hornear deliciosos pasteles 5 piezas.",200.0,Herramientas,Utensilios,TOL001179,4895217158240,52151900,True,False,False
JGO MOLDE P/BUÑUELO FLOR MARIPOSA 5PZAS,"Molde de buñuelo con forma de flor mariposa, ideal para hornear deliciosos buñuelos en casa. 5 unidades.",200.0,Herramientas,Utensilios,TOL001180,4895217158257,52151900,True,False,False
ESPOLVOREADOR FINO,"Utensilio para mezclar y espalmar harina, azúcar y otros ingredientes con precisión en reposterías y recetas.",54.0,Herramientas,Utensilios,3-0069,7501553300690,52151620,True,False,False
PALITOS PALETA ACRILICO NEGRO,"Palitos acrílico negros, ideales para decorar y crear en tus proyectos de repostería, fácil de usar y duraderos.",50.0,Herramientas,Utensilios,HGACR0003,HGACR0003,60111410,True,False,False
PALITOS PALETA  ACRILICO PLATA,"""Palitos de repostería acrílicos en plata, ideales para decorar y servir postres deliciosos con un toque elegante.""",52.0,Herramientas,Utensilios,HGACR0004,HGACR0004,60111410,True,False,False
PALITOS PALETA ACRILICO DORADO,"Palitos acrílico dorado, perfectos para decorar y pintar en proyectos artísticos de manera segura y fácil.",52.0,Herramientas,Utensilios,HGACR0005,HGACR0005,60111410,True,False,False
PALITOS PALETA ACRILICO ROSA ORO,"Palitos acrílicos rosas doradas para decorar, ideal para parties y ocasiones especiales, perfecto para el fútbol o cualquier evento.",52.0,Herramientas,Utensilios,HGACR0006,HGACR0006,60111410,True,False,False
RALLADOR LARGO 80497,"""Utensilio de repostería para rallar ingredientes grandes y variados con facilidad y precisión en la cocina.""",145.0,Herramientas,Utensilios,8882022804987,8882022804987,52151600,True,False,False
RALLADOR LARGO 80498,"Llave larga y resistente para abrir cajas y contenedores con facilidad y seguridad, ideal para el hogar y el trabajo.",145.0,Herramientas,Utensilios,8882022804970,8882022804970,52151600,True,False,False
RALLADOR LARGO DELGADO,"Utensilio de repostería de ralladura larga y delgada, ideal para mezclar y preparar recetas con precisión y facilidad.",145.0,Herramientas,Utensilios,8882022804990,8882022804990,52151600,True,False,False
"ESPATULA, CUCHARAS MED Y SEPARADOR/HUEV","Utensilios de cocina essentials: espátula, cucharas medias y separador/huevos para preparar y servir con comodidad.",35.0,Herramientas,Utensilios,63-027,7501553630278,52151629,True,False,False
"ESPATULA, CUCHARAS MED Y SEPARADOR/HUEV","Utensilio de cocina perfecto para espatar, cocinar y separar huevos con facilidad y precisión en cualquier cocina.",35.0,Herramientas,Utensilios,63-027,7501553630278,52151629,True,False,False
PROBADOR P/ PAN,"Utensilio de cocina básico, ideal para preparar panes y reposterías, con paliillo largo y aguja para pasar el masa.",55.0,Herramientas,Utensilios,14963014455,14963014455,52151600,True,False,False
EXACTO SENCILLO,"""Exacto sencillo, utensilio con acabado brillante y puntas afiladas, ideal para cortar y decorar reposterías con precisión perfecta.""",80.0,Herramientas,Utensilios,HGCH011,HGCH011,52151600,True,False,False
ESTILETE ACOCADOR PUNTA DE ACERO,"""Utensilio esencial para decorar panes y pasteles, con punta de acero preciso y duradera.""",165.0,Herramientas,Utensilios,11611,11611,52151600,True,False,False
EXACTO 3PZ,"""Utensilio de mezcla perfecto con tres puertos, ideal para reposterías y gastronomía, fáciles de limpiar y duraderos.""",90.0,Herramientas,Utensilios,666661680398,666661680398,52151600,True,False,False
MOLDE SILICON SIRENA,"Molde silicón de sirena, ideal para crear diseños divertidos y personalizados en pasteles y postres de todo tipo.",98.0,Moldes,Silicon,1862,1862,52151907,True,False,False
MOLDE SILICON FLORES ROSA,"Molde silicon con flores rosas para hornear dulces, resistente y fácil de usar en la cocina.",110.0,Moldes,Silicon,333,333,52151907,True,False,False
MOLDE SILICON ABC 48PZ,"Molde silicon ABC 48pz, ideal para crear objetos decorativos y artísticos con facilidad y precisión.",120.0,Moldes,Silicon,666661686315,666661686315,52151907,True,False,False
MOLDE SILICON CAMPEON,"Molde silicionado Campeón, ideal para hornear, perfecta forma y resistencia a altas temperaturas de silicon.",120.0,Moldes,Silicon,666661686317,666661686317,52151907,True,False,False
MOLDE SILICON BARRA CHOC 4CAV,"Barra de chocolate con moldes siliconicos de 4 cavidades, perfecta para hornear bolas de chocolate caseras fácilmente.",110.0,Moldes,Silicon,666661686307,666661686307,52151907,True,False,False
MOLDE SILICON ROSQUITAS,"Molde silicon para rosquillas personalizable, fácil de usar y resistente a altas temperaturas, ideal para cualquier artista culinario.",145.0,Moldes,Silicon,666661686306,666661686306,52151907,True,False,False
EXACTO CAJA VARIAS PUNTAS,"""Utensilio de repostería en forma de caja con varias puntas para decorar y embalar pastelitos y otros dulces.""",135.0,Herramientas,Utensilios,666661686645,666661686645,52151600,True,False,False
MOLDE SILICON ABC BOY,"Molde silicon ABC boy, utensilio versátil y fácil de limpiar para crear formas divertidas en la repostería.",90.0,Moldes,Utensilios,6666616862619,6666616862619,52151907,True,False,False
MOLDE LETRAS ROSA MAYUSCULA,"""Molde de letras rosa mayúscula, ideal para decorar postres y dulces con un toque femenino y elegante.""",80.0,Moldes,Utensilios,666661682607,666661682607,52151907,True,False,False
JGO PASTEL NEGRO PLATO TENEDOR PALA VELA,"""Pastel negro plateado tendrer para palas velas, ideal para decoupage y decoración de ambientes íntimos y elegantes.""",55.0,Pastel,Utensilios,CND001027,4895217108153,52121602,True,False,False
JGO PASTEL ROSA PLATO TENEDOR PALA VELA,"Plato de pala para velas con un diseño rosado y elegante, perfecto para decorar cualquier mesa.",70.0,Pastel,Utensilios,CND001026,4895217108146,52121602,True,False,False
DELANTAL DE COCINA,"""Utensilio multifuncional para cocinar y servir, ideal para restaurantes y hogares, con una superficie de trabajo amplia.""",105.0,HGOURMET,Utensilios,7502012010037,7502012010037,53102700,True,False,False
MANDIL NEGRO 45X55CM,"Mandil negro para cocina, resistente y fácil de limpiar, ideal para proteger superficies de manchas y marcas.",90.0,HGOURMET,Utensilios,8433802903491,8433802903491,53102700,True,False,False
MANTA DE CIELO 100X60 CM,"Manta de cocina de lona resistente y duradera, ideal para cubrir superficies de trabajo en la cocina.",50.0,HGOURMET,Utensilios,HG2303,HG2303,11161700,True,False,False
MOLDE CHOCOLATE ESFERA C/2 PZ 3D,"Molde de chocólate esfera para hacer dulces, perfecto para niños y adultos, en 3D y por 2 personas.",120.0,Moldes,Utensilios,70896154873,70896154873,52151600,True,False,False
MANDIL NEGRO,"""Utensilio de repostería: Mandil negro, ideal para cubrir superficies de trabajo en el hogar y la cocina profesional.""",155.0,HGOURMET,Utensilios,HG2304,HG2304,53102700,True,False,False
GORRO CHEF NEGRO,"""Disfruta de la cocina con el gorro chef negro, un utensilio práctico y estético para cocinar en cualquier momento.""",100.0,HGOURMET,Utensilios,HG2305,HG2305,53102516,True,False,False
MOLDE CHOCOLATE FANTASMAS C/2 PZAS.,"Molde de chocolate fantasmas, ideal para crear sorpresas especiales y decoraciones festivas de alta calidad, 2 porciones.",95.0,Moldes,Utensilios,191010316,191010316,52151600,True,False,False
MOLDE PARA CHOCOLATE CALABAZA C/2,"Molde de chocolate calabaza para crear deliciosas y estéticas formas personalizadas, ideal para presentaciones especiales.",95.0,Moldes,Utensilios,191010315,191010315,52151600,True,False,False
GORRO CHEF 1PZ,Gorro Chef 1pz: utensilio de cocción personalizado con capa de aislamiento para proteger tus manos del calor.,80.0,HGOURMET,Utensilios,8433802895161,8433802895161,53102516,True,False,False
DELANTAL DE COCINA NEGRO,"""Utensilio de cocina negro delantal absorbente y duradero ideal para proteger tu ropa mientras cocinas con confianza.""",105.0,HGOURMET,Utensilios,8435545705912,8435545705912,53102700,True,False,False
BASCULA ELECTRONIC,"Bascula electrónica precisa y estable, ideal para mercadotecnia y comercio, con precisión absoluta y fácil de usar.",180.0,Herramientas,Basculas,6988235929904,6988235929904,52151646,True,False,False
BASCULA DIGITAL 2Kg/1g,"Basquela digital de alta precisión, ideal para mesas y mostradores, con lectura en gramos y kilogramos hasta 2kgs.",250.0,Herramientas,Basculas,4-1767,7501553417671,52151646,True,False,False
BASCULA PRIMO CROMO 5 KG,"Bascula prima cromo de 5 kg, precisa y fiable para medir ingredientes y productos en tu cocina o taller.",1450.0,Herramientas,Basculas,P115C,857817000118,52121600,True,False,False
CREMA PARA BATIR LYNCOTT,"Crema para batir Lyncoott, de alta calidad y sabor, para preparar deliciosas recetas de pastelería y repostería artesanal.",91.0,Insumos,Lacteos,7501092101024,7501092101024,73131804,True,False,False
