nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
CAPACILLO STD FESTEJO NAVIDAD PAPEL C/100pz,CAPACILLO STD FESTEJO NAVIDAD PAPEL C/100pz,199.0,Capacillos,Papel,415-2370,070896223708,52151900,True,False,False
CAPACILLO STD CINTA CARAMELO COLOR CUPS C/36pz,CAPACILLO STD CINTA CARAMELO COLOR CUPS C/36pz,100.0,Capacillos,Papel,415-2686,070896226860,52151900,True,False,False
CAPACILLO STD CITRUS RAYAS COLOR CUPS C/36pz,CAPACILLO STD CITRUS RAYAS COLOR CUPS C/36pz,100.0,Capacillos,Papel,415-3159,070896831590,52151900,True,False,False
CAPACILLO STD BLANCO 100pz,CAPACILLO STD BLANCO 100pz,54.0,Capacillos,Papel,4-2309,7501553423092,52151907,True,False,False
CAPACILLO STD CORAZONES  100pz,CAPACILLO STD CORAZONES  100pz,54.0,Capacillos,Papel,4-2321,7501553423214,52151907,True,False,False
CAPACILLO MED PLATA 50pz,CAPACILLO MED PLATA 50pz,62.0,Capacillos,Papel,4-2723,7501553427236,52151907,True,False,False
CAPACILLO STD BALON SOCCER 100pz,CAPACILLO STD BALON SOCCER 100pz,54.0,Capacillos,Papel,4-2327,7501553423276,52151907,True,False,False
CAPACILLO STD FLORES PASTEL 100pz,CAPACILLO STD FLORES PASTEL 100pz,54.0,Capacillos,Papel,4-2322,7501553427021,52151907,True,False,False
CAPACILLO STD COLORES ARCOIRIS 100pz,CAPACILLO STD COLORES ARCOIRIS 100pz,54.0,Capacillos,Papel,4-2326,7501553423269,52151907,True,False,False
CAPACILLO STD VRDE/AZUL C 250pz,CAPACILLO STD VRDE/AZUL C 250pz,73.0,Capacillos,Papel,4-0618,7501553406187,52151907,True,False,False
CAPACILLO STD CAFE/PUNTOS ROJO MD 100pz,CAPACILLO STD CAFE/PUNTOS ROJO MD 100pz,40.0,Capacillos,Papel,4-1019,7501553410191,52151907,True,False,False
CAPACILLO STD PUNTOS SUPER ROJO GD 100pz,CAPACILLO STD PUNTOS SUPER ROJO GD 100pz,40.0,Capacillos,Papel,4-1042,7501553410429,52151907,True,False,False
CAPACILLO STD PUNTOS VDE CLARO GD 100pz,CAPACILLO STD PUNTOS VDE CLARO GD 100pz,40.0,Capacillos,Papel,4-1009,7501553410092,52151907,True,False,False
CAPACILLO STD POLKA DOT ROJO 100pz,CAPACILLO STD POLKA DOT ROJO 100pz,54.0,Capacillos,Papel,4-2702,7501553423221,52151907,True,False,False
CAPACILLO STD POLKA DOT VERDE 100pz,CAPACILLO STD POLKA DOT VERDE 100pz,54.0,Capacillos,Papel,4-2703,7501553427038,52151907,True,False,False
CAPACILLO JUMBO ROJO 500pz,CAPACILLO JUMBO ROJO 500pz,260.0,Capacillos,Papel,4-0903,7501553409034,52151907,True,False,False
CAPACILLO JUMBO NARANJA 500pz,CAPACILLO JUMBO NARANJA 500pz,260.0,Capacillos,Papel,4-1122,7501553411228,52151907,True,False,False
CAPACILLO JUMBO VERDE 500pz,CAPACILLO JUMBO VERDE 500pz,260.0,Capacillos,Papel,4-1061,7501553410610,52151907,True,False,False
CAPACILLO JUMBO MORADO 500pz,CAPACILLO JUMBO MORADO 500pz,260.0,Capacillos,Papel,4-1120,7501553411204,52151907,True,False,False
MINI CAPACILLOS LOVE C/50pz,MINI CAPACILLOS LOVE C/50pz,65.0,Capacillos,Papel,70896174062,70896174062,52151900,True,False,False
MINI CAPACILLOS CORAZON C/50pz,MINI CAPACILLOS CORAZON C/50pz,65.0,Capacillos,Papel,70896116345,708961163345,52151900,True,False,False
CAPACILLO STD CORAZONES CON 24pz,CAPACILLO STD CORAZONES CON 24pz,65.0,Capacillos,Papel,70896174055,70896174055,52151900,True,False,False
CAPACILLO STD SAN VALENTIN XOXO C/75pz,CAPACILLO STD SAN VALENTIN XOXO C/75pz,75.0,Capacillos,Papel,70896344434,70896344434,52151900,True,False,False
CAPACILLO STD MIX CORAZONES C/50pz,CAPACILLO STD MIX CORAZONES C/50pz,75.0,Capacillos,Papel,70896116451,70896116451,52151900,True,False,False
CAPACILLO STD ROSA CORAZONES CON 24pz,CAPACILLO STD ROSA CORAZONES CON 24pz,75.0,Capacillos,Papel,70896155429,70896155429,52151900,True,False,False
CAPACILLO STD ROSA DORADO CON 24pz,CAPACILLO STD ROSA DORADO CON 24pz,75.0,Capacillos,Papel,70896107527,70896107527,52151900,True,False,False
MINI CAPACILLO SANTA CLAUS CON 100pz,MINI CAPACILLO SANTA CLAUS CON 100pz,70.0,Capacillos,Papel,70896044839,70896044839,52151900,True,False,False
CAPACILLO CLASICO STD CON 75pz,CAPACILLO CLASICO STD CON 75pz,65.0,Capacillos,Papel,70896164476,70896164476,52151900,True,False,False
CAPACILLO STD NAVIDAD CON 125pz,CAPACILLO STD NAVIDAD CON 125pz,85.0,Capacillos,Papel,190352301412,190352301412,52151900,True,False,False
CAPACILLO STD AMARILLO PASTEL 100pz,CAPACILLO STD AMARILLO PASTEL 100pz,54.0,Capacillos,Papel,4-3107,7501553431073,52151907,True,False,False
CAPACILLO STD HALLOWEEN CON 150pz,CAPACILLO STD HALLOWEEN CON 150pz,165.0,Capacillos,Papel,191010491,070896160959,52151900,True,False,False
CAPACILLO CAFE NUM 72 1000pz,CAPACILLO CAFE NUM 72 1000pz,110.0,Capacillos,Papel,CAP72CAFE,CAP72CAFE,14111525,True,False,False
CAPACILLO MED ORO 500pz,CAPACILLO MED ORO 500pz,125.0,Capacillos,Papel,4-2728,7501553427281,52151907,True,False,False
CAPACILLO MED ORO 40pz,CAPACILLO MED ORO 40pz,55.0,Capacillos,Papel,HGCAP00281,HGCAP00281,52151907,True,False,False
CAPACILLO STD MENTA 100pz,CAPACILLO STD MENTA 100pz,54.0,Capacillos,Papel,4-3111,7501553431110,52151907,True,False,False
CAPACILLO STD NARANJA 100pz,CAPACILLO STD NARANJA 100pz,54.0,Capacillos,Papel,4-3101,7501553431011,52151907,True,False,False
CAPACILLO STD AMARILLO 100pz,CAPACILLO STD AMARILLO 100pz,54.0,Capacillos,Papel,4-3100,7501553431004,52151907,True,False,False
CAPACILLO MED NEGRO 50pz,CAPACILLO MED NEGRO 50pz,62.0,Capacillos,Papel,4-2741,7501553427410,52151907,True,False,False
CAPACILLO STD XOXO C/75pz,CAPACILLO STD XOXO C/75pz,67.0,Capacillos,Papel,41500446,070896107565,52151900,True,False,False
MINI CAPACILLOS CORAZONES C/100pz,MINI CAPACILLOS CORAZONES C/100pz,80.0,Capacillos,Papel,415-0-0615,070896155559,52151900,True,False,False
CAPACILLO STD TUBO SAN VALENTIN C/150pz,CAPACILLO STD TUBO SAN VALENTIN C/150pz,186.0,Capacillos,Papel,41500186,070896059833,52151900,True,False,False
CAPACILLO WILTON SAN VALENTIN 50pz,CAPACILLO WILTON SAN VALENTIN 50pz,65.0,Capacillos,Papel,HGCAP0033,HGCAP0033,52151900,True,False,False
MOLDE PAPEL TARTA 23X4CM,MOLDE PAPEL TARTA 23X4CM,28.0,Moldes,Papel,HGCAP0023,HGCAP0023,52151900,True,False,False
MOLDE PAPEL AIR FRYER 10PZ,MOLDE PAPEL AIR FRYER 10PZ,50.0,Moldes,Papel,X003CJLOVZ,X003CJLOVZ,52151900,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GRUESA 1PZ,HOJA DE ARROZ TAMAÑO CARTA GRUESA 1PZ,15.0,Insumos,Papel,HOAR02,HOAR02,50192300,True,False,False
KIT DEC ARBOL Y COPO 36 PIEZAS,KIT DEC ARBOL Y COPO 36 PIEZAS,50.0,Decoracion,Papel,415-1293,070896512932,60111410,True,False,False
MARIPOSAS PAPEL 5PZ,MARIPOSAS PAPEL 5PZ,60.0,Decoracion,Papel,HGACR0010,HGACR0010,60111410,True,False,False
MARIPOSAS PAPEL 5PZ DELUX,MARIPOSAS PAPEL 5PZ DELUX,70.0,Decoracion,Papel,HGACR0039,HGACR0039,60111410,True,False,False
TARJETAS VARIAS,TARJETAS VARIAS,22.0,Decoracion,Papel,HGDEC001,HGDEC001,60111300,True,False,False
Caja 36 rollos papel para hornear 30x6mt,Caja 36 rollos papel para hornear 30x6mt,1815.0,Desechables,Papel,75022767169971,75022767169971,50181709,True,False,False
Papel en rollo para hornear 30x6mt,Papel en rollo para hornear 30x6mt,60.0,Desechables,Papel,7502276716997,7502276716997,50181709,True,False,False
PAPEL ESTRELLA (45 GRS- 1000 HOJAS),PAPEL ESTRELLA (45 GRS- 1000 HOJAS),5627.0,Desechables,Papel,P_ESTRELLA,P_ESTRELLA,14121804,True,False,False
PAPEL ESTRELLA 5 PLIEGOS,PAPEL ESTRELLA 5 PLIEGOS,30.0,Desechables,Papel,451353,451353,60121500,True,False,False
PAPEL BOLSA KRAFT # 2 PAQ 100 PZ,PAPEL BOLSA KRAFT # 2 PAQ 100 PZ,40.0,Bolsas,Papel,HGB00006,HGB00006,24111502,True,False,False
PAPEL BOLSA KRAFT # 3 PAQ 100PZ,PAPEL BOLSA KRAFT # 3 PAQ 100PZ,47.0,Bolsas,Papel,HGB00007,HGB00007,24111502,True,False,False
PAPEL BOLSA KRAFT # 4 PAQ 100PZ,PAPEL BOLSA KRAFT # 4 PAQ 100PZ,53.0,Bolsas,Papel,HGB00008,HGB00008,24111502,True,False,False
PAPEL BOLSA KRAFT # 5 PAQ 100PZ,PAPEL BOLSA KRAFT # 5 PAQ 100PZ,66.0,Bolsas,Papel,HGB00009,HGB00009,24111502,True,False,False
PAPEL BOLSA KRAFT # 6 PAQ 100 PZ,PAPEL BOLSA KRAFT # 6 PAQ 100 PZ,66.0,Bolsas,Papel,HGB00010,HGB00010,24111502,True,False,False
WATER PAPER 15PZ,WATER PAPER 15PZ,105.0,Insumos,Papel,7502223773134,7502223773134,50221100,True,False,False
PAPEL FLASH 50PZ,PAPEL FLASH 50PZ,750.0,Insumos,Papel,7508715255499,7508715255499,50192300,True,False,False
PAPEL FLASH 1PZ,PAPEL FLASH 1PZ,25.0,Insumos,Papel,7508715255498,7508715255498,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR DELGADA 100 PZ,HOJA DE ARROZ TAMAÑO CARTA GROSOR DELGADA 100 PZ,730.0,Insumos,Papel,750639476171 6,7506394761716,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA DELGADA 1PZ,HOJA DE ARROZ TAMAÑO CARTA DELGADA 1PZ,15.0,Insumos,Papel,HOAR03,HOAR03,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 100 PZ,HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 100 PZ,560.0,Insumos,Papel,7506394773481,7506394773481,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 1PZ,HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 1PZ,12.0,Insumos,Papel,HOAR04,HOAR04,50192300,True,False,False
WATER PAPER 10PZ,WATER PAPER 10PZ,85.0,Insumos,Papel,7506394779629,7506394779629,50192300,True,False,False
WATER PAPER 1PZ,WATER PAPER 1PZ,10.0,Insumos,Papel,7506394779630,7506394779630,50192300,True,False,False
OBLEA IMPRESA VARIOS,OBLEA IMPRESA VARIOS,50.0,Insumos,Papel,HG12844,HG12844,50192300,True,False,False
CAPACILLO #69 BLANCO MANTECADAS 10000PZ,CAPACILLO #69 BLANCO MANTECADAS 10000PZ,2854.0,INIX,Papel,CAP69BCO,CAP69BCO,31401600,True,False,False
CAPACILLO #72 BLANCO MANTECADAS 10000PZ,CAPACILLO #72 BLANCO MANTECADAS 10000PZ,1298.0,INIX,Papel,CAP72BCO,CAP72BCO,31401600,True,False,False
CAPACILLO #74 BLANCO MANTECADAS 10000PZ,CAPACILLO #74 BLANCO MANTECADAS 10000PZ,2196.0,INIX,Papel,CAP74BCO,CAP74BCO,31401600,True,False,False
PAPEL P/HORNEAR INIX 42X62 CM,PAPEL P/HORNEAR INIX 42X62 CM,2455.0,INIX,Papel,PH-42X62,PH/42X62,52151907,True,False,False
CAPACILLO #69 BLANCO MANTECADAS 500PZ,CAPACILLO #69 BLANCO MANTECADAS 500PZ,82.0,INIX,Papel,HGCAP69BCO,HGCAP69BCO,31401600,True,False,False
CAPACILLO #72 BLANCO MANTECADAS 500PZ,CAPACILLO #72 BLANCO MANTECADAS 500PZ,110.0,INIX,Papel,HGCAP72BCO,HGCAP72BCO,31401600,True,False,False
CAPACILLO #74 BLANCO MANTECADAS 400 PZ,CAPACILLO #74 BLANCO MANTECADAS 400 PZ,94.0,INIX,Papel,HGCAP74BCO,HGCAP74BCO,31401600,True,False,False
PAPEL P/HORNEAR INIX 42X62 CM C/10 HOJAS,PAPEL P/HORNEAR INIX 42X62 CM C/10 HOJAS,30.0,INIX,Papel,HGPH-42X62,HGPH/42X62,52151907,True,False,False
JOY&WOO MATE,JOY&WOO MATE,150.0,Pastel,Cake Topper,HGTOPPER13,HGTOPPER13,60111410,True,False,False
JOY&WOO BRILLO,JOY&WOO BRILLO,200.0,Pastel,Cake Topper,HGTOPPER14,HGTOPPER14,60111410,True,False,False
CAKE TOPPER TEMATICO CHICO,CAKE TOPPER TEMATICO CHICO,80.0,HGOURMET,Cake topper,HGTOPPER01,HGTOPPER01,60111410,True,False,False
TOPPER CUPCAKE 12 PZAS,TOPPER CUPCAKE 12 PZAS,23.0,HGOURMET,Cake topper,HGTOPPER04,HGTOPPER04,60111410,True,False,False
CAKE TOPPER TEMATICO GRANDE,CAKE TOPPER TEMATICO GRANDE,140.0,HGOURMET,Cake topper,HGTOPPER03,HGTOPPER03,60111410,True,False,False
CAKE TOPPER TEMATICO MEDIANO,CAKE TOPPER TEMATICO MEDIANO,100.0,HGOURMET,Cake topper,HGTOPPER02,HGTOPPER02,60111410,True,False,False
TAG TEMPORADA 1PZ,TAG TEMPORADA 1PZ,5.0,HGOURMET,Cake topper,HGTOPPER10,HGTOPPER10,60111410,True,False,False
TAG TEMPORADA 10PZ,TAG TEMPORADA 10PZ,50.0,HGOURMET,Cake topper,HGTOPPER11,HGTOPPER11,60111410,True,False,False
TAG TEMPORADA C/LISTON,TAG TEMPORADA C/LISTON,25.0,HGOURMET,Cake topper,HGTOPPER12,HGTOPPER12,60111410,True,False,False
CAKE TOPPER TEMATICO HG005,CAKE TOPPER TEMATICO HG005,40.0,HGOURMET,Cake topper,HGTOPPER05,HGTOPPER05,60111410,True,False,False
CAKE TOPPER TEMATICO HG006,CAKE TOPPER TEMATICO HG006,120.0,HGOURMET,Cake topper,HGTOPPER06,HGTOPPER06,60111410,True,False,False
CAKE TOPPER TEMATICO HG007,CAKE TOPPER TEMATICO HG007,160.0,HGOURMET,Cake topper,HGTOPPER07,HGTOPPER07,60111410,True,False,False
CAKE TOPPER TEMATICO HG008,CAKE TOPPER TEMATICO HG008,180.0,HGOURMET,Cake topper,HGTOPPER08,HGTOPPER08,60111410,True,False,False
CAKE TOPPER TEMATICO HG009,CAKE TOPPER TEMATICO HG009,200.0,HGOURMET,Cake topper,HGTOPPER09,HGTOPPER09,60111410,True,False,False
TOPPER MDF LOVE,TOPPER MDF LOVE,88.0,HGOURMET,Cake topper,10094,64784191391,60122201,True,False,False
TOPPER MDF TE AMO,TOPPER MDF TE AMO,88.0,HGOURMET,Cake topper,7840,23018375,60122201,True,False,False
TOPPER MDF TE AMO CORAZON,TOPPER MDF TE AMO CORAZON,88.0,HGOURMET,Cake topper,6386,6478420309,60122201,True,False,False
CAPACILLO CHICO DORADO 500pz,CAPACILLO CHICO DORADO 500pz,300.0,Capacillos,Papel,4-2720,7501553427205,52151907,True,False,False
CAPACILLO CHICO DORADO 40pz,CAPACILLO CHICO DORADO 40pz,50.0,Capacillos,Papel,HGCAP205,HGCAP205,52151907,True,False,False
CAPACILLO CHICO PLATA 500pz,CAPACILLO CHICO PLATA 500pz,300.0,Capacillos,Papel,4-2721,7501553427212,52151907,True,False,False
CAPACILLO CHICO DORADO 500pz,CAPACILLO CHICO DORADO 500pz,300.0,Capacillos,Papel,4-2720,7501553427205,52151907,True,False,False
CAPACILLO CHICO DORADO 40pz,CAPACILLO CHICO DORADO 40pz,50.0,Capacillos,Papel,HGCAP205,HGCAP205,52151907,True,False,False
CAPACILLO CHICO PLATA 500pz,CAPACILLO CHICO PLATA 500pz,300.0,Capacillos,Papel,4-2721,7501553427212,52151907,True,False,False
CAPACILLO CHICO PLATA 40pz,CAPACILLO CHICO PLATA 40pz,45.0,Capacillos,Papel,HGCAP212,HGCAP212,52151907,True,False,False
CAPACILLO MOTITAS MORADAS 100pz,CAPACILLO MOTITAS MORADAS 100pz,42.0,Capacillos,Papel,157146,7501553423306,52151907,True,False,False
CAPACILLO MINI HALLOWEEN WILTON,CAPACILLO MINI HALLOWEEN WILTON,42.0,Capacillos,Papel,415-0440,070896004406,52151907,True,False,False
CAPACILLO CH CALABAZA FRANJAS,CAPACILLO CH CALABAZA FRANJAS,42.0,Capacillos,Papel,BCP000382,4895217156901,52151907,True,False,False
CAPACILLO CH BOO!!,CAPACILLO CH BOO!!,42.0,Capacillos,Papel,BCP000378,4895217156864,52151907,True,False,False
CAPACILLO CH COPOS DOOTS ROJO,CAPACILLO CH COPOS DOOTS ROJO,42.0,Capacillos,Papel,BCP000370,4895217156789,52151907,True,False,False
CAPACILLO CH HAPPY HOLIDAYS,CAPACILLO CH HAPPY HOLIDAYS,42.0,Capacillos,Papel,BCP000360,4895217156680,52151907,True,False,False
CAPACILLO CH ESTRELLA MERRY,CAPACILLO CH ESTRELLA MERRY,42.0,Capacillos,Papel,BCP000366,4895217156741,52151907,True,False,False
CAPACILLO DORADO # 4 800pz,CAPACILLO DORADO # 4 800pz,320.0,Capacillos,Papel,85-1204,7501553806222,52151907,True,False,False
CAPACILLO CALABAZA ARAÑA,CAPACILLO CALABAZA ARAÑA,60.0,Capacillos,Papel,BCP000379,4895217156871,52151907,True,False,False
CAPACILLO CALABAZA FRANJAS,CAPACILLO CALABAZA FRANJAS,60.0,Capacillos,Papel,BCP000381,4895217156895,52151907,True,False,False
CAPACILLO BLANCO OJOS,CAPACILLO BLANCO OJOS,60.0,Capacillos,Papel,BCP000389,4895217156970,52151907,True,False,False
CAPACILLO STD ESPIRAL ROJO 100pz,CAPACILLO STD ESPIRAL ROJO 100pz,60.0,Capacillos,Papel,4-3124,7501553431240,52151907,True,False,False
CAPACILLO STD CALAVERITA FLOR 100PZ,CAPACILLO STD CALAVERITA FLOR 100PZ,60.0,Capacillos,Papel,4-3185,7501553431851,52151907,True,False,False
ENVASE DE PAPEL 8 ONZAS BLANCO,ENVASE DE PAPEL 8 ONZAS BLANCO,185.0,Desechables,Papel,60-VS608-0 2050,60-VS608-0 2050,52151506,True,False,False
TAPA LISA C/RESPIRADOR P/ ENVASE DE 6 Y 8 OZ,TAPA LISA C/RESPIRADOR P/ ENVASE DE 6 Y 8 OZ,225.0,Desechables,Papel,60-LVP508- 0100,60-LVP508- 0100,52151506,True,False,False
ENVASE DE PAPEL 6 ONZAS BLANCO,ENVASE DE PAPEL 6 ONZAS BLANCO,160.0,Desechables,Papel,60-VS606X- 02050,60-VS606X- 02050,52151506,True,False,False
ENVASE DE PAPEL 8 ONZAS BLANCO CON TAPA 10PZ,ENVASE DE PAPEL 8 ONZAS BLANCO CON TAPA 10PZ,68.0,Desechables,Papel,VS608-010,VS608-010,52151506,True,False,False
ENVASE DE PAPEL 6 ONZAS BLANCO CON TAPA 10PZ,ENVASE DE PAPEL 6 ONZAS BLANCO CON TAPA 10PZ,65.0,Desechables,Papel,VS606-010,VS606-010,52151506,True,False,False
JGO CAPACILLO STD GALLETA JENGIBRE 75pz,JGO CAPACILLO STD GALLETA JENGIBRE 75pz,75.0,Capacillos,Papel,415-0-0110,415-0-0110,52151907,True,False,False
CAPACILLO  ROJO 100pz,CAPACILLO  ROJO 100pz,56.0,Capacillos,Papel,1564-G,764784085676,31401600,True,False,False
CAPACILLO  VERDE 100pz,CAPACILLO  VERDE 100pz,56.0,Capacillos,Papel,1564-C,764784085485,31401600,True,False,False
CAPACILLO  BLANCO 100pz,CAPACILLO  BLANCO 100pz,56.0,Capacillos,Papel,1564-H,764784085751,31401600,True,False,False
CAPACILLO STD ROJO COPOS BLANCOS 100pz,CAPACILLO STD ROJO COPOS BLANCOS 100pz,60.0,Capacillos,Papel,4-3150,7501553431509,52151907,True,False,False
CAPACILLO STD COPOS NIEVE FDO AZUL 100pz,CAPACILLO STD COPOS NIEVE FDO AZUL 100pz,60.0,Capacillos,Papel,4-3188,7501553431882,52151907,True,False,False
CAPACILLO STD HAPPY HOLIDAYS MUERD 100pz,CAPACILLO STD HAPPY HOLIDAYS MUERD 100pz,60.0,Capacillos,Papel,4-3147,7501553431479,52151907,True,False,False
CAPACILLO CHICO COPOS GRISES 100pz,CAPACILLO CHICO COPOS GRISES 100pz,42.0,Capacillos,Papel,BCP000374,4895217156826,52151907,True,False,False
CAPACILLO STD COPOS NIEVE AZUL 100pz,CAPACILLO STD COPOS NIEVE AZUL 100pz,60.0,Capacillos,Papel,4-2780,7501553427809,52151907,True,False,False
CAPACILLO STD ROJO COPOS BLANCOS 100pz,CAPACILLO STD ROJO COPOS BLANCOS 100pz,60.0,Capacillos,Papel,4-3150,7501553431509,52151907,True,False,False
CAPACILLO STD COPOS NIEVE FDO AZUL 100pz,CAPACILLO STD COPOS NIEVE FDO AZUL 100pz,60.0,Capacillos,Papel,4-3188,7501553431882,52151907,True,False,False
CAPACILLO STD HAPPY HOLIDAYS MUERD 100pz,CAPACILLO STD HAPPY HOLIDAYS MUERD 100pz,60.0,Capacillos,Papel,4-3147,7501553431479,52151907,True,False,False
CAPACILLO CHICO COPOS GRISES 100pz,CAPACILLO CHICO COPOS GRISES 100pz,42.0,Capacillos,Papel,BCP000374,4895217156826,52151907,True,False,False
CAPACILLO STD COPOS NIEVE AZUL 100pz,CAPACILLO STD COPOS NIEVE AZUL 100pz,60.0,Capacillos,Papel,4-2780,7501553427809,52151907,True,False,False
"""Oro"" VASO MET LISO 5.3X7CM B/10pz","""Oro"" VASO MET LISO 5.3X7CM B/10pz",56.0,Capacillos,Papel,9036-5847,792058602151,52152004,True,False,False
CAPACILLO BLANCO NUM 69 500pz,CAPACILLO BLANCO NUM 69 500pz,82.0,Capacillos,Papel,77-CAR6940500,77-CAR6940500,48102109,True,False,False
CAKE TOPPER VARIOS,CAKE TOPPER VARIOS,60.0,HGOURMET,Cake topper,HGTOPPER,HGTOPPER,60111300,True,False,False
CAPACILLO STD DORADO METÁLICO 500pz,CAPACILLO STD DORADO METÁLICO 500pz,330.0,Capacillos,Papel,7501553422804,7501553422804,52151907,True,False,False
CAPACILLO MED PLATA Ø72mm 500pz,CAPACILLO MED PLATA Ø72mm 500pz,355.0,Capacillos,Papel,4-2729,7501553427298,52151907,True,False,False
MOLDE SIL ESTRELLA XOF,MOLDE SIL ESTRELLA XOF,70.0,Moldes,Silicon,8433801365627,8433801365627,52151900,True,False,False
MOLDE SIL MINI CHOCOLATE,MOLDE SIL MINI CHOCOLATE,125.0,Moldes,Silicon,8433801360578,8433801360578,52151900,True,False,False
MOLDE MINI TARTAS SILICON,MOLDE MINI TARTAS SILICON,292.0,Moldes,Silicon,708964558771,70896455871,52151900,True,False,False
MOLDE INI P/CHEESECAKE 12 CAV,MOLDE INI P/CHEESECAKE 12 CAV,165.0,Moldes,Silicon,N-3919,28901039196,52151900,True,False,False
JGO CAPACILLO SILI CUADRADO,JGO CAPACILLO SILI CUADRADO,65.0,Capacillos,Silicon,666661682548,666661682548,52151907,True,False,False
JGO CAPACILLO SILI REDONDO 12pz,JGO CAPACILLO SILI REDONDO 12pz,80.0,Capacillos,Silicon,666661680888,666661680888,52151907,True,False,False
JGO CAPACILLO SILI REDONDO,JGO CAPACILLO SILI REDONDO,65.0,Capacillos,Silicon,666661682551,666661682551,52151907,True,False,False
JGO CAPACILLO SILI REDONDO 3pz,JGO CAPACILLO SILI REDONDO 3pz,65.0,Capacillos,Silicon,666661682556,666661682556,52151907,True,False,False
CORTADOR PLAST TEXTURA CORTEZA ARBOL,CORTADOR PLAST TEXTURA CORTEZA ARBOL,100.0,Cortadores,Silicon,4-3014,7501553430144,52151900,True,False,False
MOLDE SIL BRUJITAS VARIAS,MOLDE SIL BRUJITAS VARIAS,110.0,Moldes,Silicon,MSC1402,MSC1403,52151521,True,False,False
MOLDE SILICON MINI CORAZON L&C LU244,MOLDE SILICON MINI CORAZON L&C LU244,58.0,Moldes,Silicon,LU244,LU244,52151600,True,False,False
MOLDE PARA DONAS CON 6 CAVIDADES,MOLDE PARA DONAS CON 6 CAVIDADES,280.0,Moldes,Silicon,6976170432252,6976170432252,52151900,True,False,False
MOLDE SIL PALETA MAGNUMOLDE OVALADO 4CAV,MOLDE SIL PALETA MAGNUMOLDE OVALADO 4CAV,135.0,Moldes,Silicon,666661680785,666661680785,52151900,True,False,False
MOLDE SILICON 4 ROSAS,MOLDE SILICON 4 ROSAS,75.0,Moldes,Silicon,666661680506,666661680506,52151900,True,False,False
MOLDE SILI DONAS 6CAV 27x17x3cm,MOLDE SILI DONAS 6CAV 27x17x3cm,130.0,Moldes,Silicon,SIL001377,4895217160007,52151900,True,False,False
MOLDE SILI NIÑOS 24CAV 34x21.5x1.5cm,MOLDE SILI NIÑOS 24CAV 34x21.5x1.5cm,195.0,Moldes,Silicon,SIL001328,4895217158905,52151907,True,False,False
MOLDE SILI GALLETA JENGIBRE 6 CAV,MOLDE SILI GALLETA JENGIBRE 6 CAV,130.0,Moldes,Silicon,5-0496,7501553404961,52151907,True,False,False
MOLDE SILI ARBOLITOS NAVIDEÑOS 6 PZAS,MOLDE SILI ARBOLITOS NAVIDEÑOS 6 PZAS,135.0,Moldes,Silicon,5-5068,7501553550682,52151907,True,False,False
MOLDE SILI NIÑA JENGIBRE,MOLDE SILI NIÑA JENGIBRE,50.0,Moldes,Silicon,5-5050,7501553550507,52151907,True,False,False
MOLDE SILI ARBOLITO NAVIDEÑO 26.5 cm,MOLDE SILI ARBOLITO NAVIDEÑO 26.5 cm,135.0,Moldes,Silicon,5-5065,7501553550651,52151907,True,False,False
JGO MOLDE SILI ARBOL DE NAVIDAD 4 PZAS,JGO MOLDE SILI ARBOL DE NAVIDAD 4 PZAS,265.0,Moldes,Silicon,5-5091,7501553550910,52151907,True,False,False
MOLDE SILI ARBOLITOS 9 CAV 29X26X7 CM,MOLDE SILI ARBOLITOS 9 CAV 29X26X7 CM,140.0,Moldes,Silicon,SIL000587,4897080496979,52151907,True,False,False
MOLDE SILI HOJA OTOÑO CALABAZA 6 CAV 25X17CM,MOLDE SILI HOJA OTOÑO CALABAZA 6 CAV 25X17CM,140.0,Moldes,Silicon,SIL000631,4897080497419,52151907,True,False,False
MOLDE SILI PANQUE CON SOPORTE METALICO,MOLDE SILI PANQUE CON SOPORTE METALICO,146.0,Moldes,Silicon,4-0461,7501553404619,52151907,True,False,False
MOLDE SILI PINO REGALO 15CAV 11x20.5cm,MOLDE SILI PINO REGALO 15CAV 11x20.5cm,85.0,Moldes,Silicon,SIL001257,4895217152941,52151907,True,False,False
MOLDE SILI MEDIO HUEVO 5pz 30x17cm,MOLDE SILI MEDIO HUEVO 5pz 30x17cm,180.0,Moldes,Silicon,SMF-041,811657029807,52151903,True,False,False
MOLDE SILI CEREZAS 15cav 21x10x1cm,MOLDE SILI CEREZAS 15cav 21x10x1cm,79.0,Moldes,Silicon,SIL001381,4895217160045,52151907,True,False,False
MOLDE SILI CONCHITAS DE MAR 2.5x2cMOLDES 15cav,MOLDE SILI CONCHITAS DE MAR 2.5x2cMOLDES 15cav,63.0,Moldes,Silicon,SIL001196,4895217124559,52151907,True,False,False
